#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      97900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      98900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
      99900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     100900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     101900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     102900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     103900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     104900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     105900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     106900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     107900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     108900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     109900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     110900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     111900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     112900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     113900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     114900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     115900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     116900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     117900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     118900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119400           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119500           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119600           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119700           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119800           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     119900           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     120000           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     120100           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     120200           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
     120300           8           5           3           2           1           1           1
#  Timestep    No_Moles    No_Specs          H2          HO         H2O       C10O5          O2
